"idencuesta","c11_w01","c11_w03","c43_w05","c08_01_w01","c08_02_w01","c08_03_w01","c08_04_w01","c08_01_w02","c08_02_w02","c08_03_w02","c08_04_w02","c08_01_w03","c08_02_w03","c08_03_w03","c08_04_w03","c08_01_w04","c08_02_w04","c08_03_w04","c08_04_w04","c08_05_w04","c08_02_w05","c08_04_w05","c08_05_w05","par_mov_w01","par_mov_w02","par_mov_w03","par_mov_w04","par_mov_w05","class_part_3","class_part_4","class_part_5"
13120041,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13120042,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13120073,1,1,1,2,1,1,3,3,2,1,3,3,3,1,2,3,4,2,4,3,3,2,3,1,1,1,2,1,"2","2","1"
13120074,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13120075,1,2,2,4,1,1,1,2,1,1,2,2,1,1,2,1,1,1,2,1,1,3,1,2,1,1,1,1,"1","4","5"
13120077,1,1,2,3,3,3,1,3,3,3,2,2,2,2,3,3,3,3,2,2,1,2,1,1,1,1,1,1,"2","2","4"
13121022,2,1,1,2,1,1,4,3,1,3,3,3,1,3,3,3,1,1,4,1,1,2,2,2,1,1,2,1,"3","1","1"
13121024,2,2,1,1,1,1,5,1,1,1,2,3,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,"1","4","5"
13121025,1,2,2,1,1,1,1,2,1,1,1,2,1,1,1,3,5,1,1,3,1,1,3,1,1,1,2,1,"1","4","5"
13121026,1,2,1,3,1,1,3,3,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,"1","2","4"
13121027,1,1,1,1,1,3,3,1,1,1,1,2,1,1,3,1,1,1,3,1,2,3,1,1,1,1,1,1,"2","2","4"
13121034,1,1,1,1,1,1,4,4,1,4,1,1,1,1,1,1,1,1,1,2,1,1,3,2,2,1,1,1,"2","2","1"
13121036,2,2,1,1,1,1,1,1,1,2,3,1,1,1,3,1,1,1,4,2,1,1,1,1,1,1,2,1,"1","3","2"
13121037,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,"2","2","4"
13122016,1,1,2,1,1,1,1,1,1,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,"2","2","1"
13122017,1,2,2,1,1,1,1,1,1,1,4,1,1,1,3,1,3,1,3,3,1,4,4,1,2,1,1,2,"1","3","5"
13122025,2,1,1,2,1,1,2,2,1,1,2,1,1,1,2,2,2,1,3,3,1,1,4,1,1,1,1,2,"2","2","1"
13122041,1,1,1,2,2,1,1,1,1,1,1,3,1,1,3,3,3,1,4,3,3,4,3,1,1,1,2,2,"3","1","1"
13122044,1,1,1,3,1,1,1,3,1,1,4,1,1,1,2,3,1,1,3,1,1,2,1,1,2,1,1,1,"2","2","1"
13122046,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13122051,1,1,1,3,3,1,1,2,3,1,1,1,1,1,4,1,3,1,3,4,3,4,5,1,1,2,2,2,"3","1","3"
13122052,2,2,2,2,1,1,3,3,1,1,3,1,1,1,3,1,1,1,2,2,1,3,1,1,1,1,1,1,"1","4","5"
13122065,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13122066,1,1,1,1,1,1,4,2,1,1,5,3,1,1,5,1,2,1,5,3,1,4,3,2,2,2,2,2,"3","1","3"
13122071,2,1,1,1,1,1,1,1,3,1,3,2,2,2,4,3,2,1,3,5,1,3,1,1,1,2,2,1,"3","1","1"
13122073,2,2,1,3,1,1,1,1,1,1,1,1,1,1,2,2,5,1,4,5,1,3,3,1,1,1,2,1,"1","3","2"
13123014,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,3,1,1,3,1,1,2,1,1,1,1,1,"2","2","4"
13123026,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,2,2,1,1,3,4,1,3,1,1,1,1,2,"2","2","1"
13123028,1,1,1,1,4,4,1,3,2,2,1,2,2,3,2,2,3,3,2,3,1,3,1,2,1,1,1,1,"2","2","1"
13123031,1,1,1,3,1,1,3,1,1,1,3,4,1,1,3,4,4,1,5,4,1,4,4,1,1,2,2,2,"3","1","3"
13123039,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,3,1,1,2,1,1,1,1,1,"2","2","4"
13123044,1,1,1,3,2,3,1,1,1,1,1,3,1,1,1,1,1,1,3,4,2,1,3,1,1,1,2,1,"2","2","1"
13123053,1,1,1,1,2,1,2,1,2,1,4,1,1,1,4,1,1,1,5,1,1,4,1,1,2,2,2,2,"3","1","3"
13123056,1,1,1,1,2,1,1,5,1,1,4,1,1,1,3,1,1,1,2,4,1,1,3,1,2,1,2,1,"3","1","1"
13123066,1,1,1,4,5,1,4,4,4,3,4,3,4,4,5,3,5,4,5,4,3,5,4,2,2,2,2,2,"3","1","3"
13123075,2,2,1,2,1,1,3,3,3,1,4,3,3,1,1,5,5,5,5,5,4,5,4,1,2,1,2,2,"3","3","2"
13123078,2,1,1,1,1,1,1,3,1,1,1,2,1,1,1,1,1,1,4,1,1,3,1,1,1,1,2,1,"2","2","1"
13124014,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,1,1,1,1,"1","4","5"
13124025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13124026,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13124027,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,"1","2","4"
13124033,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,2,1,1,1,1,"2","2","1"
13124035,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,1,1,1,1,"2","2","4"
13124045,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13124054,1,1,1,1,1,1,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13124057,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1","4","5"
13124066,1,1,1,3,2,1,4,3,1,1,3,1,1,1,1,2,1,1,4,3,1,3,1,2,1,1,2,1,"3","1","1"
13124071,2,1,1,5,1,1,4,4,1,1,3,1,1,1,3,1,1,1,3,1,1,1,2,2,2,1,1,1,"3","1","1"
13124072,1,1,1,2,1,1,2,1,1,1,3,1,1,1,3,1,1,1,5,1,1,3,1,1,1,1,2,1,"2","2","1"
13125024,1,1,2,1,1,1,-888,1,1,1,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,"2","2","4"
13125025,1,1,1,1,1,1,4,1,1,1,1,1,1,1,3,1,1,1,3,1,1,1,1,2,1,1,1,1,"2","2","1"
13125041,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,"1","4","5"
13125046,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13125052,1,1,1,4,1,1,4,4,3,1,3,4,2,1,3,3,1,1,5,3,1,3,1,2,2,2,2,1,"3","1","3"
13125063,1,1,1,3,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,3,1,1,1,1,1,1,1,1,"2","2","4"
13126023,1,1,2,3,3,1,3,3,1,1,3,3,2,2,4,5,1,1,5,5,1,3,2,1,1,2,2,1,"2","2","1"
13126025,1,1,1,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,"2","2","1"
13127023,1,1,1,-888,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13127032,2,2,2,1,1,1,1,2,1,1,1,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,"1","4","5"
13127033,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,"1","4","5"
13127034,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13127035,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1","4","5"
13127042,2,1,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1","4","4"
13127053,1,1,2,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,4,1,1,3,1,1,1,2,1,"2","2","1"
13128013,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1","2","4"
13128014,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,"1","4","5"
13128016,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13128024,2,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,"2","2","4"
13128041,2,1,1,2,1,1,3,2,1,1,3,2,1,1,3,3,3,1,4,1,2,1,1,1,1,1,2,1,"2","2","1"
13128053,1,1,2,1,1,1,3,1,1,1,3,1,1,1,1,3,1,1,2,1,1,3,1,1,1,1,1,1,"2","2","4"
13128055,1,2,1,3,3,1,4,1,1,1,1,1,1,1,4,1,1,1,5,1,1,1,1,2,1,2,2,1,"3","1","3"
13129014,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,"1","4","5"
13129016,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,5,4,4,1,4,1,1,1,2,2,"3","1","1"
13129024,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,"2","2","4"
13129032,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13130012,1,2,2,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1","4","5"
13130014,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,2,"2","2","1"
13130016,1,1,1,3,1,1,3,4,3,1,4,2,1,1,1,3,5,1,1,5,1,1,3,1,2,1,2,1,"3","1","1"
13130018,1,1,1,3,3,3,1,1,1,1,2,2,4,1,1,3,3,2,1,5,1,5,1,1,1,2,2,2,"3","1","3"
13130021,1,1,1,5,1,1,5,5,1,1,5,4,2,2,1,4,5,2,5,5,1,5,4,2,2,2,2,2,"3","1","3"
13130022,1,1,1,3,1,3,3,2,1,1,4,3,1,1,3,2,1,2,3,3,1,4,1,1,2,1,1,2,"3","1","1"
13130025,1,1,1,4,5,5,4,5,5,5,5,3,4,4,4,3,4,4,4,5,1,5,5,2,2,2,2,2,"3","1","3"
13131013,1,1,1,4,4,3,4,4,1,4,4,4,4,1,5,1,4,1,5,5,1,5,4,2,2,2,2,2,"3","1","3"
13131016,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13131018,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,4,1,1,1,1,2,"2","2","1"
13131021,1,1,1,1,2,5,5,3,3,1,3,2,3,1,3,1,4,1,5,5,5,5,5,2,1,1,2,2,"3","1","3"
13131023,1,1,1,2,1,1,5,3,1,1,3,2,1,1,4,1,2,1,3,2,1,2,1,2,1,2,1,1,"3","1","1"
13131025,2,1,1,1,3,4,1,3,1,3,4,1,1,1,3,3,3,3,3,1,1,3,4,2,2,1,1,2,"3","1","1"
13131033,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,1,1,3,1,1,1,4,1,1,1,1,1,2,"2","2","1"
13131038,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13132015,1,1,1,1,1,3,3,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,4,1,1,1,1,2,"2","2","1"
13201011,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,1,4,4,1,1,4,1,1,1,2,2,"3","1","2"
13201013,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,4,1,1,1,1,1,1,1,2,1,"2","2","1"
13201017,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,5,3,1,1,1,2,2,"3","1","1"
13201025,1,1,1,2,2,2,3,1,1,1,3,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13201037,1,1,2,1,1,1,3,1,1,1,3,1,1,1,3,1,1,1,3,1,1,4,1,1,1,1,1,2,"2","2","1"
13201044,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,1,3,3,1,1,2,1,1,1,1,1,"2","2","4"
13201046,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,"1","4","5"
13201047,1,1,1,3,3,3,4,1,1,3,3,2,1,3,3,1,1,2,3,1,1,3,2,2,1,1,1,1,"2","2","1"
13201051,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1","4","5"
13201061,1,1,1,1,2,1,4,3,1,1,5,5,3,1,4,3,4,1,5,5,1,3,4,2,2,2,2,2,"3","1","3"
13201062,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,3,3,2,1,1,1,1,1,1,1,"1","4","5"
13201063,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,1,1,1,"1","2","4"
13201071,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13201074,1,1,1,1,1,1,3,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13201081,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1","4","5"
13201082,2,1,1,1,1,1,2,1,1,1,1,2,1,1,5,3,1,1,3,1,1,1,1,1,1,2,1,1,"2","2","1"
13201085,1,1,1,3,3,2,3,3,3,2,2,1,1,1,4,3,4,1,4,5,3,4,4,1,1,2,2,2,"3","1","3"
13201096,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,"1","4","5"
13201104,2,2,1,1,1,1,1,1,1,1,3,1,1,1,3,1,1,1,3,3,1,3,3,1,1,1,1,1,"1","4","5"
13201115,2,1,1,2,1,1,1,2,1,1,2,2,1,1,3,3,2,1,3,5,1,3,5,1,1,1,2,2,"3","1","1"
13201122,1,1,1,3,1,1,1,2,1,1,1,1,1,1,5,1,3,3,3,3,1,4,5,1,1,2,1,2,"3","1","1"
13201125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,1,1,1,"2","2","4"
13201126,1,1,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,"2","2","1"
13201132,1,1,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13201134,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,3,1,1,3,1,3,1,1,1,1,1,1,"2","2","4"
13201135,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,3,1,1,1,1,2,1,"1","3","5"
13201146,1,2,2,3,3,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,"1","4","5"
13201155,1,1,2,3,1,1,4,1,1,1,3,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,"2","2","1"
13201165,2,2,2,1,3,1,1,4,3,3,1,3,1,1,3,1,4,3,4,4,2,2,2,1,2,1,2,1,"1","3","5"
13201166,2,2,1,1,1,1,1,1,1,3,1,1,1,1,1,3,1,1,1,1,1,1,5,1,1,1,1,2,"1","3","2"
13201174,2,1,1,1,1,1,1,2,1,1,4,1,1,1,3,1,1,1,4,5,1,4,5,1,2,1,2,2,"3","1","3"
13201175,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,5,1,1,2,1,1,1,2,1,"1","4","5"
13201177,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,3,4,1,1,1,1,2,"2","2","1"
13201182,2,1,1,2,3,1,2,3,3,3,2,2,1,1,1,3,3,2,3,2,1,2,1,1,1,1,1,1,"2","2","4"
13201185,1,1,1,2,1,1,1,3,1,1,1,2,2,1,3,1,1,1,1,1,1,1,3,1,1,1,1,1,"2","2","4"
13201187,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,3,1,2,2,1,2,1,1,1,"2","2","1"
13301013,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,1,1,1,1,"2","2","4"
13301021,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,"1","4","5"
13301023,1,1,1,1,1,2,3,1,1,1,2,1,1,1,1,2,2,2,1,2,1,2,3,1,1,1,1,1,"2","2","4"
13301033,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13301041,1,1,2,4,3,3,3,3,1,2,1,3,1,1,3,2,1,1,1,1,1,1,1,2,1,1,1,1,"2","2","1"
13301071,1,1,2,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,"2","2","4"
13301091,2,1,1,3,1,1,4,3,1,1,4,3,1,1,3,4,4,1,4,3,3,5,5,2,2,1,2,2,"3","1","3"
13301092,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13301093,1,1,1,4,4,3,4,3,3,1,5,3,3,3,3,3,1,3,5,4,3,4,3,2,2,1,2,2,"3","1","3"
13301102,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1","4","5"
13301112,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,4,1,1,2,1,1,1,1,2,1,"2","2","1"
13301132,1,1,1,1,1,1,1,2,1,1,3,1,1,1,3,2,4,1,1,4,5,4,4,1,1,1,2,2,"3","1","1"
13301141,1,2,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1","2","4"
13301146,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13301152,2,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,2,2,4,4,3,4,4,1,1,1,2,2,"3","3","2"
13301153,2,2,1,4,3,3,5,4,2,2,3,2,1,1,3,3,2,2,3,3,3,4,1,2,2,1,1,2,"3","3","3"
13301161,1,1,2,3,1,1,3,4,1,1,3,2,1,1,1,2,1,1,3,2,1,3,3,1,2,1,1,1,"2","2","1"
13301183,2,1,1,3,1,1,2,3,2,2,4,1,1,1,1,2,1,1,4,1,1,4,1,1,2,1,2,2,"3","1","3"
13301213,1,1,1,2,2,1,3,2,2,2,3,1,1,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,"2","2","4"
13301222,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1","2","4"
13301241,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-888,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13301242,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,2,1,"2","2","1"
13401032,1,1,1,1,3,2,3,3,1,1,4,4,4,1,5,4,5,1,5,5,1,4,1,1,2,2,2,2,"3","1","3"
13401043,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13401044,1,2,2,2,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,3,1,1,1,1,1,1,"1","4","5"
13401046,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,4,1,1,2,1,2,1,1,2,1,"3","1","1"
13401047,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,"1","4","5"
13401051,1,1,1,3,3,3,2,3,1,1,1,3,1,1,3,3,1,1,1,1,1,1,3,1,1,1,1,1,"2","2","4"
13401052,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,5,5,1,5,3,1,1,1,2,2,"3","3","2"
13401053,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1","4","5"
13401072,2,1,1,3,2,2,3,1,1,1,5,1,1,1,4,1,2,1,5,5,1,3,4,1,2,2,2,2,"3","1","3"
13401074,1,1,1,2,1,1,1,2,1,1,2,2,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,"2","2","4"
13401075,2,2,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,"1","4","5"
13401083,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,1,1,1,1,1,"2","2","4"
13401086,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13503011,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,2,3,3,2,1,3,3,1,1,1,1,1,"2","2","4"
13503014,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13503031,1,1,2,3,1,1,3,3,1,1,4,3,1,1,3,4,1,1,1,1,1,1,1,1,2,1,2,1,"2","2","1"
13503032,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13503053,2,2,1,3,1,1,1,1,1,3,1,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,"1","4","5"
13503055,2,2,1,3,1,3,2,1,1,3,3,1,1,1,1,1,3,2,2,3,3,1,3,1,1,1,1,1,"1","4","5"
13503061,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1","4","4"
13503064,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13503073,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,"2","2","4"
13503075,2,1,1,4,3,1,5,4,1,1,4,1,1,1,1,4,5,1,5,5,5,5,4,2,2,1,2,2,"3","1","3"
13503081,2,1,1,3,3,1,3,5,3,1,2,4,2,1,2,3,2,1,1,3,1,1,2,1,2,2,1,1,"3","1","1"
13503082,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13603014,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13603016,2,1,1,3,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,1,1,1,"2","2","4"
13603026,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13603032,1,1,1,3,1,1,1,1,1,1,1,3,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,"2","2","4"
13603042,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13603044,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13603051,1,1,1,2,2,1,1,1,2,1,1,2,1,1,1,2,3,1,1,4,3,3,3,1,1,1,2,1,"2","2","1"
13603052,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13603053,2,1,1,5,3,1,5,4,1,1,3,4,2,1,4,4,4,1,4,4,1,1,1,2,2,2,2,1,"3","1","3"
13603063,1,1,2,3,3,1,1,2,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,2,1,1,"2","2","1"
13603065,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13603073,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13603081,1,1,1,3,1,1,4,3,1,1,3,2,1,1,4,3,3,1,5,3,1,4,4,2,1,2,2,2,"3","1","3"
13603093,2,1,1,3,1,1,3,1,1,1,1,3,2,1,1,3,4,3,3,4,3,1,3,1,1,1,2,1,"2","2","1"
13603102,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13603104,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13603116,2,1,1,3,1,1,3,1,1,1,1,1,1,1,1,2,2,1,3,3,1,1,1,1,1,1,1,1,"2","2","4"
13603141,1,1,1,3,3,1,4,3,2,2,2,2,1,1,4,2,4,1,2,4,1,1,1,2,1,2,2,1,"3","1","3"
13603155,1,1,1,3,4,2,1,1,3,1,1,3,1,1,3,2,2,1,3,3,1,4,1,2,1,1,1,2,"3","1","1"
13603163,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13603212,1,1,1,1,1,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13603221,1,1,2,1,1,1,2,1,1,1,4,1,1,1,1,1,2,1,1,1,1,3,3,1,2,1,1,1,"2","2","1"
13603222,1,1,1,3,1,1,2,2,1,1,1,1,1,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,"2","2","4"
13604012,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,3,3,1,1,1,1,1,1,1,1,"2","2","4"
13604014,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13604022,1,1,1,4,1,1,3,4,1,1,5,1,1,1,3,3,2,1,1,2,1,2,1,2,2,1,1,1,"2","2","1"
13605012,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"2","2","4"
13605044,1,1,1,1,1,4,1,4,1,3,1,1,1,3,1,2,2,3,1,3,1,1,3,2,2,1,1,1,"2","2","1"
